date,family,unit_sales,promo_count,transactions,oil_price,is_holiday,holiday_count,day_of_week,month,week_of_year,day_of_month,quarter,dow_sin,dow_cos,month_sin,month_cos,time_index,lag_1,lag_7,lag_14,lag_28,lag_56,target,rolling_mean_7,rolling_mean_14,rolling_mean_28,rolling_std_7,rolling_std_14,promo_lag_1,promo_lag_7,lag_diff_1
2013-11-17,GROCERY I,231236.0,0,90357,93.28666666666666,0.0,0.0,6,11,46,17,4,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,320,204575.0,236555.0,265131.0,232408.0,209907.0,26661.0,162423.42857142858,171407.92857142858,166538.2857142857,45082.092427249205,44014.890023306136,0.0,0.0,-31980.0
2013-11-18,GROCERY I,161045.0,0,76133,93.03,0.0,0.0,0,11,47,18,4,0.0,1.0,-0.5000000000000004,0.8660254037844384,321,231236.0,148526.0,189845.0,152863.0,150952.0,-70191.0,161663.57142857142,168986.85714285713,166496.42857142858,43646.32242949043,39123.432743949335,0.0,0.0,82710.0
2013-11-19,GROCERY I,132915.0,0,71496,93.35,0.0,0.0,1,11,47,19,4,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,322,161045.0,173880.0,163730.0,132607.0,126860.0,-28130.0,163452.0,166929.7142857143,166788.64285714287,43273.175447768175,38697.171555213485,0.0,0.0,-12835.0
2013-11-20,GROCERY I,142848.0,0,74998,93.34,0.0,0.0,2,11,47,20,4,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384,323,132915.0,132467.0,159801.0,139082.0,127884.0,9933.0,157599.85714285713,164728.64285714287,166799.64285714287,44383.6276736837,39755.07778231631,0.0,0.0,448.0
2013-11-21,GROCERY I,115530.0,0,69198,95.35,0.0,0.0,3,11,47,21,4,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384,324,142848.0,110943.0,144997.0,116862.0,109111.0,-27318.0,159082.85714285713,163517.7142857143,166934.14285714287,43569.86762824566,40172.71626638878,0.0,0.0,31905.0
2013-11-22,GROCERY I,127682.0,0,73466,94.53,0.0,0.0,4,11,47,22,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,325,115530.0,130018.0,134951.0,125357.0,125237.0,12152.0,159738.14285714287,161412.92857142858,166886.57142857142,42751.99783802915,41950.33222837962,0.0,0.0,-14488.0
2013-11-23,GROCERY I,190846.0,0,91187,94.30666666666669,0.0,0.0,5,11,47,23,4,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,326,127682.0,204575.0,204292.0,189224.0,200897.0,63164.0,159404.42857142858,160893.7142857143,166969.60714285713,43030.86055711303,42346.15827898687,0.0,0.0,-76893.0
2013-11-24,GROCERY I,223320.0,0,87771,94.08333333333331,0.0,0.0,6,11,47,24,4,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,327,190846.0,231236.0,236555.0,221444.0,223989.0,32474.0,157443.14285714287,159933.2857142857,167027.5357142857,40888.45631890312,41428.69394593475,0.0,0.0,-40390.0
2013-11-25,GROCERY I,148975.0,0,73966,93.86,0.0,0.0,0,11,48,25,4,0.0,1.0,-0.5000000000000004,0.8660254037844384,328,223320.0,161045.0,148526.0,150498.0,163667.0,-74345.0,156312.2857142857,158987.92857142858,167094.5357142857,38550.00613365389,39658.98240764489,0.0,0.0,62275.0
2013-11-26,GROCERY I,132674.0,0,70690,93.41,0.0,0.0,1,11,48,26,4,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,329,148975.0,132915.0,173880.0,129183.0,195094.0,-16301.0,154588.0,159020.0,167040.14285714287,38572.96740378323,39650.05180130476,0.0,0.0,16060.0
2013-11-27,GROCERY I,140011.0,0,71571,92.05,0.0,0.0,2,11,48,27,4,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384,330,132674.0,142848.0,132467.0,136866.0,183250.0,7337.0,154553.57142857142,156076.7142857143,167164.82142857142,38595.636747595854,39990.053558408654,0.0,0.0,-10174.0
2013-11-28,GROCERY I,117639.0,0,69896,92.3,0.0,0.0,3,11,48,28,4,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384,331,140011.0,115530.0,110943.0,129270.0,147603.0,-22372.0,154148.2857142857,156615.57142857142,167277.14285714287,38753.6132539675,39697.20045876955,0.0,0.0,24481.0
2013-11-29,GROCERY I,137851.0,0,74816,92.55,0.0,0.0,4,11,48,29,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,332,117639.0,127682.0,130018.0,173174.0,154158.0,20212.0,154449.57142857142,157093.85714285713,166861.75,38410.01558125656,39141.03409831825,0.0,0.0,-10043.0
2013-11-30,GROCERY I,217342.0,0,94311,92.90333333333334,0.0,0.0,5,11,48,30,4,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,333,137851.0,190846.0,204575.0,234523.0,230613.0,79491.0,155902.2857142857,157653.35714285713,165600.2142857143,37408.13820420301,38778.53301983362,0.0,0.0,-52995.0
2013-12-01,GROCERY I,286167.0,0,96910,93.25666666666666,0.0,0.0,6,12,48,1,4,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,334,217342.0,223320.0,231236.0,265131.0,239430.0,68825.0,159687.42857142858,158565.2857142857,164986.60714285713,42523.908964475966,40094.61984515466,0.0,0.0,-5978.0
2013-12-02,GROCERY I,216197.0,0,82768,93.61,0.0,0.0,0,12,49,2,4,0.0,1.0,-2.4492935982947064e-16,1.0,335,286167.0,148975.0,161045.0,189845.0,163390.0,-69970.0,168665.57142857142,162488.92857142858,165737.89285714287,60873.400731510315,49368.439135613866,0.0,0.0,137192.0
2013-12-03,GROCERY I,183287.0,0,79820,95.83,0.0,0.0,1,12,49,3,4,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,336,216197.0,132674.0,132915.0,163730.0,139930.0,-32910.0,178268.7142857143,166428.35714285713,166679.0357142857,62529.194687266594,51402.903851836,0.0,0.0,83523.0
2013-12-04,GROCERY I,187341.0,0,80529,96.97,0.0,0.0,2,12,49,4,4,0.9749279121818236,-0.2225209339563143,-2.4492935982947064e-16,1.0,337,183287.0,140011.0,142848.0,159801.0,135876.0,4054.0,185499.14285714287,170026.35714285713,167377.5,59216.76658522921,50633.82199920574,0.0,0.0,43276.0
2013-12-05,GROCERY I,167626.0,0,77466,97.14,1.0,1.0,3,12,49,5,4,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,338,187341.0,117639.0,115530.0,144997.0,124548.0,-19715.0,192260.57142857145,173204.42857142858,168361.07142857142,55758.34100789206,50191.11392500634,0.0,0.0,69702.0
2013-12-06,GROCERY I,167687.0,0,80763,97.48,1.0,1.0,4,12,49,6,4,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,339,167626.0,137851.0,127682.0,134951.0,157738.0,61.0,199401.57142857145,176925.57142857142,169169.25,47144.249510967704,47442.14729333187,0.0,0.0,29775.0
2013-12-07,GROCERY I,214232.0,0,95160,97.35333333333334,0.0,0.0,5,12,49,7,4,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,340,167687.0,217342.0,190846.0,204292.0,180792.0,46545.0,203663.85714285713,179783.07142857142,170338.39285714287,41684.6358843342,45409.21035422775,0.0,0.0,-49655.0
2013-12-08,GROCERY I,241127.0,0,92142,97.22666666666666,1.0,1.0,6,12,49,8,4,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,341,214232.0,286167.0,223320.0,236555.0,210418.0,26895.0,203219.57142857145,181453.5,170693.39285714287,41530.84302803215,46269.46879505883,0.0,0.0,-71935.0
2013-12-09,GROCERY I,194227.0,0,80274,97.1,0.0,0.0,0,12,50,9,4,0.0,1.0,-2.4492935982947064e-16,1.0,342,241127.0,216197.0,148975.0,148526.0,149882.0,-46900.0,196785.2857142857,182725.42857142855,170856.67857142858,27736.14531445851,47730.57575232411,0.0,0.0,24930.0
2013-12-10,GROCERY I,179114.0,0,79326,98.32,0.0,0.0,1,12,50,10,4,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,343,194227.0,183287.0,132674.0,173880.0,131444.0,-15113.0,193646.7142857143,185957.7142857143,172488.85714285713,26383.512217003223,46792.1998141843,0.0,0.0,10940.0
2013-12-11,GROCERY I,187114.0,0,82055,97.25,0.0,0.0,2,12,50,11,4,0.9749279121818236,-0.2225209339563143,-2.4492935982947064e-16,1.0,344,179114.0,187341.0,140011.0,132467.0,156212.0,8000.0,193050.57142857145,189274.85714285713,172675.7857142857,26701.83109112639,44304.2484746226,0.0,0.0,-8227.0
2013-12-12,GROCERY I,170830.0,0,80045,97.21,0.0,0.0,3,12,50,12,4,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,345,187114.0,167626.0,117639.0,110943.0,137936.0,-16284.0,193018.14285714287,192639.35714285713,174627.4642857143,26710.057453005476,42004.14564449771,0.0,0.0,19488.0
2013-12-13,GROCERY I,173821.0,0,84558,96.27,0.0,0.0,4,12,50,13,4,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,346,170830.0,167687.0,137851.0,130018.0,129684.0,2991.0,193475.85714285713,196438.7142857143,176766.2857142857,26225.462381869525,36778.99708849012,0.0,0.0,3143.0
2013-12-14,GROCERY I,224230.0,0,101340,96.57333333333334,0.0,0.0,5,12,50,14,4,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,347,173821.0,214232.0,217342.0,204575.0,206716.0,50409.0,194352.14285714287,199008.0,178330.67857142858,25306.52874542168,33479.791466127506,0.0,0.0,-40411.0
2013-12-15,GROCERY I,264777.0,0,102239,96.87666666666668,0.0,0.0,6,12,50,15,4,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,348,224230.0,241127.0,286167.0,231236.0,232408.0,40547.0,195780.42857142855,199500.0,179032.64285714287,26850.574201539497,33818.836931281585,0.0,0.0,-16897.0
2013-12-16,GROCERY I,231939.0,0,92585,97.18,0.0,0.0,0,12,51,16,4,0.0,1.0,-2.4492935982947064e-16,1.0,349,264777.0,194227.0,216197.0,161045.0,152863.0,-32838.0,199159.0,197972.14285714287,180230.5357142857,34034.37508363172,29852.864163213093,0.0,0.0,70550.0
2013-12-17,GROCERY I,213594.0,0,94103,96.99,0.0,0.0,1,12,51,17,4,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,350,231939.0,179114.0,183287.0,132915.0,132607.0,-18345.0,204546.42857142855,199096.57142857145,182762.4642857143,36048.72904304738,30871.21723376818,0.0,0.0,52825.0
2013-12-18,GROCERY I,231703.0,0,102356,97.59,0.0,0.0,2,12,51,18,4,0.9749279121818236,-0.2225209339563143,-2.4492935982947064e-16,1.0,351,213594.0,187114.0,187341.0,142848.0,139082.0,18109.0,209472.14285714287,201261.35714285713,185643.85714285713,34308.105676980456,30739.652944858204,0.0,0.0,26480.0
2013-12-19,GROCERY I,216391.0,0,109267,98.4,0.0,0.0,3,12,51,19,4,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,352,231703.0,170830.0,167626.0,115530.0,116862.0,-15312.0,215842.0,204430.07142857145,188817.25,33597.062341817975,31472.0733287448,0.0,0.0,60873.0
2013-12-20,GROCERY I,226210.0,0,106238,99.11,0.0,0.0,4,12,51,20,4,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,353,216391.0,173821.0,167687.0,127682.0,125357.0,9819.0,222350.7142857143,207913.2857142857,192419.42857142855,27234.332846086647,29736.087100792764,0.0,0.0,42570.0
2013-12-21,GROCERY I,268193.0,0,121425,98.94666666666669,1.0,1.0,5,12,51,21,4,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,354,226210.0,224230.0,214232.0,190846.0,189224.0,41983.0,229834.85714285713,212093.5,195938.2857142857,16921.029671472843,27689.251454587647,0.0,0.0,1980.0
2013-12-22,GROCERY I,281751.0,0,118997,98.78333333333332,1.0,2.0,6,12,51,22,4,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,355,268193.0,264777.0,241127.0,223320.0,221444.0,13558.0,236115.2857142857,215947.85714285713,198700.67857142855,21915.571668825734,31502.901150546408,0.0,0.0,3416.0
2013-12-23,GROCERY I,326975.0,0,145876,98.62,1.0,1.0,0,12,52,23,4,0.0,1.0,-2.4492935982947064e-16,1.0,356,281751.0,231939.0,194227.0,148975.0,150498.0,45224.0,238540.14285714287,218849.57142857145,200787.5,26146.123730734285,35604.46307960299,0.0,0.0,49812.0
2013-12-24,GROCERY I,253813.0,0,155846,98.87,1.0,1.0,1,12,52,24,4,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,357,326975.0,213594.0,179114.0,132674.0,129183.0,-73162.0,252116.7142857143,228331.57142857145,207144.64285714287,42009.135009401325,44983.69963701258,0.0,0.0,113381.0
2013-12-26,GROCERY I,180885.0,0,96002,99.18,1.0,1.0,3,12,52,26,4,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,358,253813.0,231703.0,187114.0,140011.0,136866.0,-72928.0,257862.2857142857,233667.2142857143,211471.0357142857,38462.97197181695,43086.94136310294,0.0,0.0,22110.0
2013-12-27,GROCERY I,170992.0,0,98330,99.94,0.0,0.0,4,12,52,27,4,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,359,180885.0,216391.0,170830.0,117639.0,129270.0,-9893.0,250602.57142857145,233222.2857142857,212930.82142857145,47869.04254267462,43633.339082066,0.0,0.0,-35506.0
2013-12-28,GROCERY I,200073.0,0,102858,99.59333333333332,0.0,0.0,5,12,52,28,4,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,360,170992.0,226210.0,173821.0,137851.0,173174.0,29081.0,244117.0,233233.85714285713,214836.2857142857,55710.02963261353,43615.53789976357,0.0,0.0,-55218.0
2013-12-29,GROCERY I,186041.0,0,88729,99.24666666666668,0.0,0.0,6,12,52,29,4,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,361,200073.0,268193.0,224230.0,217342.0,234523.0,-14032.0,240383.14285714287,235109.0,217058.5,57941.44439699043,41371.32554355453,0.0,0.0,-68120.0
2013-12-30,GROCERY I,233052.0,0,117645,98.9,0.0,0.0,0,12,1,30,4,0.0,1.0,-2.4492935982947064e-16,1.0,362,186041.0,281751.0,264777.0,286167.0,265131.0,47011.0,228647.14285714287,232381.2142857143,215940.60714285713,59664.07397093774,43355.214466221776,0.0,0.0,-95710.0
2013-12-31,GROCERY I,172115.0,0,117214,98.17,1.0,1.0,1,12,1,31,4,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,363,233052.0,326975.0,231939.0,216197.0,189845.0,-60937.0,221690.14285714287,230115.14285714287,214043.64285714287,55105.04289817337,42349.13674873002,0.0,0.0,-93923.0
2014-01-01,GROCERY I,2050.868,0,1327,96.655,1.0,1.0,2,1,1,1,1,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,364,172115.0,253813.0,213594.0,183287.0,163730.0,-170064.132,199567.2857142857,225842.0,212469.2857142857,32057.870862521304,45081.0343902212,0.0,0.0,-81698.0
2014-01-02,GROCERY I,213404.643,0,90716,95.14,0.0,0.0,3,1,1,2,1,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,365,2050.868,180885.0,231703.0,187341.0,159801.0,211353.775,163601.26685714285,210731.77628571427,205996.5667142857,74365.64917881426,75015.83874299774,0.0,0.0,-178834.132
2014-01-03,GROCERY I,179260.345,0,84488,93.66,0.0,0.0,4,1,1,3,1,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,366,213404.643,170992.0,216391.0,167626.0,144997.0,-34144.29800000001,168246.93014285713,209424.75078571428,206927.4111071429,76607.30187025544,74781.38619865001,0.0,0.0,42412.64300000001
2014-01-04,GROCERY I,251921.045,0,101361,93.48,0.0,0.0,5,1,1,4,1,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,367,179260.345,200073.0,226210.0,167687.0,134951.0,72660.70000000001,169428.1222857143,206772.56114285716,207342.9234285714,76720.34236236301,75172.72909412211,0.0,0.0,-20812.655
2014-01-05,GROCERY I,256585.278,0,93475,93.3,0.0,0.0,6,1,1,5,1,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,368,251921.045,186041.0,268193.0,214232.0,204292.0,4664.232999999978,176834.98585714286,208609.06435714287,210351.28217857145,82460.0994069763,75993.70558015666,0.0,0.0,65880.04500000001
2014-01-06,GROCERY I,166233.668,0,77784,93.12,0.0,0.0,0,1,2,6,1,0.0,1.0,0.4999999999999999,0.8660254037844387,369,256585.278,233052.0,281751.0,241127.0,236555.0,-90351.61,186912.73985714285,207779.94135714284,211863.89925,87903.77171082351,75354.24555492292,0.0,0.0,23533.27799999999
2014-01-07,GROCERY I,151394.75,0,75361,93.31,0.0,0.0,1,1,2,7,1,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,370,166233.668,172115.0,326975.0,194227.0,148526.0,-14838.918000000003,177367.26385714285,199528.7033571429,209189.1373928571,85657.66981402194,72916.50890132204,0.0,0.0,-5881.331999999995
2014-01-08,GROCERY I,157935.234,0,77204,91.9,0.0,0.0,2,1,2,8,1,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,371,151394.75,2050.868,253813.0,179114.0,173880.0,6540.483999999997,174407.22814285714,186987.25692857144,207659.41417857143,86225.54813610787,63845.313756799216,0.0,0.0,149343.882
2014-01-09,GROCERY I,128311.628,0,72575,91.36,0.0,0.0,3,1,2,9,1,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,372,157935.234,213404.643,180885.0,187114.0,132467.0,-29623.606,196676.4232857143,180138.8450714286,206903.02967857145,44163.075171095574,61213.775990273905,0.0,0.0,-55469.409000000014
2014-01-10,GROCERY I,144222.686,0,75302,92.39,0.0,0.0,4,1,2,10,1,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,373,128311.628,179260.345,170992.0,170830.0,110943.0,15911.05799999999,184520.2782857143,176383.6042142857,204802.9449642857,50102.84776042849,62757.60501294829,0.0,0.0,-50948.717000000004
2014-01-11,GROCERY I,205520.956,0,94661,92.07666666666668,0.0,0.0,5,1,2,11,1,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,374,144222.686,251921.045,200073.0,173821.0,130018.0,61298.27000000002,179514.89842857144,174471.51035714286,203852.68375,52412.823455530255,63339.6161449222,0.0,0.0,-107698.35900000003
2014-01-12,GROCERY I,218941.17,0,89216,91.76333333333334,0.0,0.0,6,1,2,12,1,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,375,205520.956,256585.278,186041.0,224230.0,204575.0,13420.214000000007,172886.31428571427,174860.65007142856,204984.82503571428,43986.214602600565,63525.46578448998,0.0,0.0,-51064.321999999986
2014-01-13,GROCERY I,143755.51,0,75590,91.45,0.0,0.0,0,1,3,13,1,0.0,1.0,0.4999999999999999,0.8660254037844387,376,218941.17,166233.668,233052.0,264777.0,231236.0,-75185.66,167508.58457142857,177210.66221428572,204795.93825,32969.21751233809,64570.81899530581,0.0,0.0,52707.50200000001
2014-01-14,GROCERY I,130313.373,0,71724,92.15,0.0,0.0,1,1,3,14,1,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,377,143755.51,151394.75,172115.0,231939.0,161045.0,-13442.137000000002,164297.41914285714,170832.3415,200473.74217857144,34186.29812200432,63022.28495144938,0.0,0.0,-7639.239999999991
2014-01-15,GROCERY I,137684.135,0,74904,93.78,0.0,0.0,2,1,3,15,1,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,378,130313.373,157935.234,2050.868,213594.0,132915.0,7370.762000000002,161285.79385714285,167846.511,196844.2555,36371.154295948734,63940.379819588445,0.0,0.0,-27621.86099999999
2014-01-16,GROCERY I,131886.694,0,73914,93.54,0.0,0.0,3,1,3,16,1,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,379,137684.135,128311.628,213404.643,231703.0,142848.0,-5797.441000000021,158392.77971428572,177534.60150000002,194133.1888928571,37470.85650332248,44077.1915130606,0.0,0.0,9372.507000000012
2014-01-17,GROCERY I,135357.916,0,75507,93.96,0.0,0.0,4,1,3,17,1,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,380,131886.694,144222.686,179260.345,216391.0,115530.0,3471.222000000009,158903.50342857142,171711.89085714286,190568.32082142856,37014.0998877553,44357.63805923042,0.0,0.0,-12335.991999999998
2014-01-18,GROCERY I,203627.372,0,92853,94.05166666666666,0.0,0.0,5,1,3,18,1,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,381,135357.916,205520.956,251921.045,226210.0,127682.0,68269.456,157637.1077142857,168576.00307142857,187674.28210714288,37744.54380713784,45324.267520595495,0.0,0.0,-70163.04000000001
2014-01-19,GROCERY I,220564.226,0,88313,94.14333333333332,0.0,0.0,6,1,3,19,1,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387,382,203627.372,218941.17,256585.278,268193.0,190846.0,16936.853999999992,157366.5957142857,165126.45500000002,186867.75967857143,37348.87943093523,40020.54380589352,0.0,0.0,-15313.79800000001
2014-01-20,GROCERY I,160243.638,0,74870,94.235,0.0,0.0,0,1,4,20,1,0.0,1.0,0.4999999999999999,0.8660254037844387,383,220564.226,143755.51,166233.668,281751.0,223320.0,-60320.58799999999,157598.46085714287,162553.5227142857,185166.7320357143,37797.1972365474,34459.92261476161,0.0,0.0,76808.71599999999
2014-01-21,GROCERY I,138798.936,0,74384,94.51,0.0,0.0,1,1,4,21,1,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,384,160243.638,130313.373,151394.75,326975.0,148975.0,-21444.70200000002,159953.9077142857,162125.66342857145,180827.1833928571,37301.25439811387,34447.898980379694,0.0,0.0,29930.265
2014-01-22,GROCERY I,133569.332,0,72600,96.35,0.0,0.0,2,1,4,22,1,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387,385,138798.936,137684.135,157935.234,253813.0,132674.0,-5229.603999999992,161166.13100000002,161225.96242857142,174106.60967857143,36301.94349953208,34911.09798988936,0.0,0.0,1114.8009999999776
2014-01-23,GROCERY I,119643.67,0,69863,97.23,0.0,0.0,3,1,4,23,1,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,386,133569.332,131886.694,128311.628,180885.0,140011.0,-13925.661999999997,160578.302,159485.54085714286,169812.1929642857,36775.77778336581,35686.51467862399,0.0,0.0,1682.6380000000063
2014-01-24,GROCERY I,131311.083,0,74881,96.66,0.0,0.0,4,1,4,24,1,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,387,119643.67,135357.916,144222.686,170992.0,117639.0,11667.413000000017,158829.29857142858,158866.401,167625.00260714284,38612.97196933238,36338.208796605504,0.0,0.0,-15714.246
